,year,month,state_name,population,date,consumption,scaled_consumption
282,2019,6,Pennsylvania,13002700,June 2019,2904551.4615384615,0.2233806410621226
331,2019,7,Pennsylvania,13002700,July 2019,3496756.6923076925,0.26892543028045657
380,2019,8,Pennsylvania,13002700,August 2019,3323612.923076923,0.2556094444289973
429,2019,9,Pennsylvania,13002700,September 2019,2946196.846153846,0.22658346698407608
478,2019,10,Pennsylvania,13002700,October 2019,2695794.0,0.2073257092757658
527,2019,11,Pennsylvania,13002700,November 2019,2773046.076923077,0.21326694278288946
576,2019,12,Pennsylvania,13002700,December 2019,3093104.4615384615,0.23788170622551175
625,2020,1,Pennsylvania,13002700,January 2020,3194585.3846153845,0.24568631012138897
674,2020,2,Pennsylvania,13002700,February 2020,2809621.3846153845,0.2160798437720923
723,2020,3,Pennsylvania,13002700,March 2020,2821259.6153846155,0.21697490639518066
772,2020,4,Pennsylvania,13002700,April 2020,2237332.6923076925,0.17206677784673124
821,2020,5,Pennsylvania,13002700,May 2020,2511559.846153846,0.1931567940622983
870,2020,6,Pennsylvania,13002700,June 2020,2998228.076923077,0.23058503825536827
919,2020,7,Pennsylvania,13002700,July 2020,3610202.5384615385,0.27765022175867615
968,2020,8,Pennsylvania,13002700,August 2020,3490119.5384615385,0.2684149859999491
1017,2020,9,Pennsylvania,13002700,September 2020,3058018.0,0.23518330808216756
1066,2020,10,Pennsylvania,13002700,October 2020,2785100.846153846,0.2141940401727215
1115,2020,11,Pennsylvania,13002700,November 2020,2559067.076923077,0.19681043759550532
1164,2020,12,Pennsylvania,13002700,December 2020,3331563.3076923075,0.25622088548473065
1213,2021,1,Pennsylvania,13002700,January 2021,3444449.6153846155,0.26490264448034756
1262,2021,2,Pennsylvania,13002700,February 2021,3239292.4615384615,0.24912460193178812
1311,2021,3,Pennsylvania,13002700,March 2021,2969579.3076923075,0.22838174438326714
1360,2021,4,Pennsylvania,13002700,April 2021,2507789.3846153845,0.19286681878497425
1409,2021,5,Pennsylvania,13002700,May 2021,2792234.5384615385,0.2147426717882854
1458,2021,6,Pennsylvania,13002700,June 2021,3301790.3846153845,0.2539311361959735
1507,2021,7,Pennsylvania,13002700,July 2021,3583042.5384615385,0.2755614248165026
1556,2021,8,Pennsylvania,13002700,August 2021,3585110.6923076925,0.27572048053924897
1605,2021,9,Pennsylvania,13002700,September 2021,3070396.153846154,0.23613527604621762
32,2019,1,New York,20201249,January 2019,1787060.6923076923,0.08846288129549278
81,2019,2,New York,20201249,February 2019,1573359.4615384615,0.07788426653908684
130,2019,3,New York,20201249,March 2019,1469067.923076923,0.07272163830448915
179,2019,4,New York,20201249,April 2019,1379492.0,0.06828746083967382
228,2019,5,New York,20201249,May 2019,1526980.6923076923,0.07558842981974492
277,2019,6,New York,20201249,June 2019,1658190.6153846155,0.08208356896074176
326,2019,7,New York,20201249,July 2019,2142357.230769231,0.1060507313567211
375,2019,8,New York,20201249,August 2019,1983116.0,0.0981679895139157
424,2019,9,New York,20201249,September 2019,1702996.5384615385,0.08430154682324537
473,2019,10,New York,20201249,October 2019,1618938.4615384615,0.08014051317017386
522,2019,11,New York,20201249,November 2019,1631379.8461538462,0.08075638521924294
571,2019,12,New York,20201249,December 2019,1773720.3846153845,0.08780251085541219
620,2020,1,New York,20201249,January 2020,1729091.7692307692,0.08559331005873791
669,2020,2,New York,20201249,February 2020,1590438.3846153845,0.07872970550560436
718,2020,3,New York,20201249,March 2020,1564102.6153846155,0.07742603516171775
767,2020,4,New York,20201249,April 2020,1386586.3846153845,0.06863864628446412
816,2020,5,New York,20201249,May 2020,1395795.0,0.06909449014761414
865,2020,6,New York,20201249,June 2020,1703792.5384615385,0.08434095032745444
914,2020,7,New York,20201249,July 2020,2135759.6153846155,0.10572413692760362
963,2020,8,New York,20201249,August 2020,1971009.7692307692,0.09756870821357477
1012,2020,9,New York,20201249,September 2020,1650135.8461538462,0.08168484266264162
1061,2020,10,New York,20201249,October 2020,1550459.5384615385,0.07675067707256807
1110,2020,11,New York,20201249,November 2020,1587936.4615384615,0.0786058555853879
1159,2020,12,New York,20201249,December 2020,1647241.3846153845,0.08154156134679516
1208,2021,1,New York,20201249,January 2021,1670803.076923077,0.08270790964078889
1257,2021,2,New York,20201249,February 2021,1482059.1538461538,0.07336472877722332
1306,2021,3,New York,20201249,March 2021,1532491.3846153845,0.07586121950258544
1355,2021,4,New York,20201249,April 2021,1369558.3846153845,0.06779572810648414
1404,2021,5,New York,20201249,May 2021,1466293.6153846155,0.07258430483108325
1453,2021,6,New York,20201249,June 2021,1724377.4615384615,0.08535994291929482
1502,2021,7,New York,20201249,July 2021,1834908.6923076923,0.09083144771433153
1551,2021,8,New York,20201249,August 2021,1989605.1538461538,0.0984892148919185
1600,2021,9,New York,20201249,September 2021,1563542.2307692308,0.07739829506429186
9,2019,1,Florida,21538187,January 2019,3343440.8181818184,0.1552331595125355
58,2019,2,Florida,21538187,February 2019,2983439.5454545454,0.13851860165642285
107,2019,3,Florida,21538187,March 2019,3234824.8181818184,0.1501902095186479
156,2019,4,Florida,21538187,April 2019,3303525.6363636362,0.15337993102036102
205,2019,5,Florida,21538187,May 2019,4026965.6363636362,0.18696864487078863
254,2019,6,Florida,21538187,June 2019,4167976.5454545454,0.19351566338682757
303,2019,7,Florida,21538187,July 2019,4430935.454545454,0.20572462550099757
352,2019,8,Florida,21538187,August 2019,4429282.2727272725,0.20564786965250476
401,2019,9,Florida,21538187,September 2019,4236316.363636363,0.19668862396061298
450,2019,10,Florida,21538187,October 2019,4088407.272727273,0.18982132863491588
499,2019,11,Florida,21538187,November 2019,3155327.8181818184,0.14649923032898815
548,2019,12,Florida,21538187,December 2019,3254737.5454545454,0.1511147407836391
597,2020,1,Florida,21538187,January 2020,3399650.909090909,0.15784294699878448
646,2020,2,Florida,21538187,February 2020,3227066.1818181816,0.14982998252444282
695,2020,3,Florida,21538187,March 2020,3568603.909090909,0.16568729341475721
744,2020,4,Florida,21538187,April 2020,3544283.272727273,0.16455810661906098
793,2020,5,Florida,21538187,May 2020,3779111.5454545454,0.17546098682561095
842,2020,6,Florida,21538187,June 2020,4214805.181818182,0.19568987778860783
891,2020,7,Florida,21538187,July 2020,4527268.363636363,0.21019728186204176
940,2020,8,Florida,21538187,August 2020,4577914.090909091,0.21254872060072144
989,2020,9,Florida,21538187,September 2020,4145577.727272727,0.19247570500120215
1038,2020,10,Florida,21538187,October 2020,4012677.3636363638,0.18630525232399384
1087,2020,11,Florida,21538187,November 2020,3352527.6363636362,0.1556550528771821
1136,2020,12,Florida,21538187,December 2020,3255568.090909091,0.15115330231412194
1185,2021,1,Florida,21538187,January 2021,3291764.090909091,0.15283385230656094
1234,2021,2,Florida,21538187,February 2021,3164016.090909091,0.14690261956166928
1283,2021,3,Florida,21538187,March 2021,3343584.727272727,0.15523984109120822
1332,2021,4,Florida,21538187,April 2021,3375473.090909091,0.15672039113176475
1381,2021,5,Florida,21538187,May 2021,3947249.0,0.18326746814854936
1430,2021,6,Florida,21538187,June 2021,4115338.6363636362,0.19107172931331853
1479,2021,7,Florida,21538187,July 2021,4455681.909090909,0.2068735826785657
1528,2021,8,Florida,21538187,August 2021,4611307.7272727275,0.21409915919444508
1577,2021,9,Florida,21538187,September 2021,4092220.272727273,0.18999836303432935
42,2019,1,Texas,29145505,January 2019,6453054.083333333,0.22140820971650116
91,2019,2,Texas,29145505,February 2019,5659941.833333333,0.19419604612558036
140,2019,3,Texas,29145505,March 2019,5897973.333333333,0.2023630516380942
189,2019,4,Texas,29145505,April 2019,5571222.166666667,0.1911520204116095
238,2019,5,Texas,29145505,May 2019,6721244.333333333,0.23060998028112167
287,2019,6,Texas,29145505,June 2019,7250906.25,0.24878300273060974
336,2019,7,Texas,29145505,July 2019,8132192.583333333,0.2790204727395642
385,2019,8,Texas,29145505,August 2019,8509224.333333334,0.2919566613559564
434,2019,9,Texas,29145505,September 2019,7619181.166666667,0.26141873907028434
483,2019,10,Texas,29145505,October 2019,6387003.0,0.2191419568815157
532,2019,11,Texas,29145505,November 2019,6001829.75,0.2059264284492583
581,2019,12,Texas,29145505,December 2019,6329732.0,0.21717695404488616
630,2020,1,Texas,29145505,January 2020,6241144.833333333,0.21413747448648884
679,2020,2,Texas,29145505,February 2020,5956795.5,0.20438127594632516
728,2020,3,Texas,29145505,March 2020,5854642.416666667,0.20087634153762876
777,2020,4,Texas,29145505,April 2020,5601407.916666667,0.19218771185013495
826,2020,5,Texas,29145505,May 2020,6419788.5,0.2202668473234552
875,2020,6,Texas,29145505,June 2020,7270233.833333333,0.24944614386792519
924,2020,7,Texas,29145505,July 2020,8279387.583333333,0.2840708226991892
973,2020,8,Texas,29145505,August 2020,8211599.0,0.28174495518262593
1022,2020,9,Texas,29145505,September 2020,6721755.916666667,0.2306275330163834
1071,2020,10,Texas,29145505,October 2020,6396330.583333333,0.21946199193780766
1120,2020,11,Texas,29145505,November 2020,5675036.5,0.19471395331801594
1169,2020,12,Texas,29145505,December 2020,6291029.333333333,0.21584904201637037
1218,2021,1,Texas,29145505,January 2021,6427466.916666667,0.22053029846855174
1267,2021,2,Texas,29145505,February 2021,5846231.25,0.20058774929444523
1316,2021,3,Texas,29145505,March 2021,5657972.166666667,0.19412846566448813
1365,2021,4,Texas,29145505,April 2021,5825832.0,0.19988783862211343
1414,2021,5,Texas,29145505,May 2021,6571890.666666667,0.2254855651554731
1463,2021,6,Texas,29145505,June 2021,7689700.583333333,0.2638383031391404
1512,2021,7,Texas,29145505,July 2021,8008668.5,0.2747822863251126
1561,2021,8,Texas,29145505,August 2021,8416005.0,0.2887582493423943
1610,2021,9,Texas,29145505,September 2021,7357020.333333333,0.25242384145799956
4,2019,1,California,39538223,January 2019,2017744.9285714286,0.051032767167392135
53,2019,2,California,39538223,February 2019,2032146.7142857143,0.05139701686354782
102,2019,3,California,39538223,March 2019,2363904.0714285714,0.05978781776380217
151,2019,4,California,39538223,April 2019,2314899.714285714,0.05854840047529992
200,2019,5,California,39538223,May 2019,2321985.5714285714,0.058727615842233766
249,2019,6,California,39538223,June 2019,2562782.1428571427,0.06481783824369504
298,2019,7,California,39538223,July 2019,2988208.785714286,0.07557772097431607
347,2019,8,California,39538223,August 2019,3110887.0,0.07868049608602794
396,2019,9,California,39538223,September 2019,2609802.8571428573,0.06600708527398556
445,2019,10,California,39538223,October 2019,2350237.0714285714,0.059442152254252076
494,2019,11,California,39538223,November 2019,2050123.2857142857,0.051851679973434456
543,2019,12,California,39538223,December 2019,2103592.785714286,0.05320402957194829
592,2020,1,California,39538223,January 2020,1984911.142857143,0.05020233567040033
641,2020,2,California,39538223,February 2020,1872895.4285714286,0.04736923631017582
690,2020,3,California,39538223,March 2020,2071722.5714285714,0.05239796870558829
739,2020,4,California,39538223,April 2020,1996556.142857143,0.05049686079359568
788,2020,5,California,39538223,May 2020,2199628.214285714,0.05563295584340536
837,2020,6,California,39538223,June 2020,2451579.3571428573,0.06200529945776413
886,2020,7,California,39538223,July 2020,2870604.1428571427,0.0726032665367167
935,2020,8,California,39538223,August 2020,3127982.4285714286,0.07911287334717669
984,2020,9,California,39538223,September 2020,2567700.1428571427,0.06494222420813253
1033,2020,10,California,39538223,October 2020,2386087.6428571427,0.06034888423936358
1082,2020,11,California,39538223,November 2020,1997603.2142857143,0.0505233433046729
1131,2020,12,California,39538223,December 2020,2054862.5714285714,0.051971545899484946
1180,2021,1,California,39538223,January 2021,1928335.357142857,0.0487714219514331
1229,2021,2,California,39538223,February 2021,1757033.2142857143,0.04443885134356479
1278,2021,3,California,39538223,March 2021,2040095.2142857143,0.051598050177563984
1327,2021,4,California,39538223,April 2021,2109021.214285714,0.053341325286311275
1376,2021,5,California,39538223,May 2021,2328325.4285714286,0.058887963391056515
1425,2021,6,California,39538223,June 2021,2636529.4285714286,0.06668305322096617
1474,2021,7,California,39538223,July 2021,3128071.0,0.07911511349409911
1523,2021,8,California,39538223,August 2021,2945998.5714285714,0.07451014102046447
1572,2021,9,California,39538223,September 2021,2581228.285714286,0.06528437774541071
